"date","year","est_pct_illuminated","pct_fixed","accident_num","city","state","fatalities"
1968-01-20,1968,75.6,123.6,"DIA68A0031 "," Tobaccoville","NC ",6
1968-01-21,1968,65.1,134.1,"CHI68A0063 "," Beloit","WI ",1
1968-01-21,1968,65.1,134.1,"CHI68A0064 "," Liberty","IN ",2
1968-01-23,1968,41.9,157.3,"MKC68A0047 "," Gary","MN ",1
1968-01-25,1968,20.2,179,"ANC68A0039 "," Z","AK ",1
1968-01-26,1968,11.5,187.7,"FTW68A0078 "," Page","OK ",4
1968-01-26,1968,11.5,187.7,"DEN68A0033 "," Watkins","CO ",3
1968-01-27,1968,5.1,194.1,"NYC68A0093 "," Buzzards Bay","MA ",2
1968-01-28,1968,1.3,197.9,"NYC68A0095 "," Cornwall","NY ",2
1968-01-28,1968,1.3,197.9,"MIA68A0065 "," Marion","AL ",2
1968-01-29,1968,0.2,199,"MKC68A0048 "," Grand Island","NE ",2
1968-01-29,1968,0.2,199,"OAK68A0057 "," San Jose","CA ",1
1968-01-30,1968,1.7,1.7,"FTW68A0073 "," Gladewater","TX ",1
1968-01-31,1968,5.5,5.5,"NYC68A0094 "," Mendham","NJ ",2
1968-02-01,1968,11.2,11.2,"FTW68A0075 "," China Springs","TX ",1
1968-02-03,1968,26.7,26.7,"CHI68A0067 "," Lanesville","IN ",2
1968-02-03,1968,26.7,26.7,"DIA68A0032 "," Greensboro","NC ",1
1968-02-04,1968,35.8,35.8,"LAX68F0311 "," Anaheim","CA ",1
1968-02-04,1968,35.8,35.8,"CHI68A0069 "," Salem","OH ",1
1968-02-04,1968,35.8,35.8,"DEN68A0036 "," Aspen","CO ",4
1968-02-04,1968,35.8,35.8,"CHI68A0068 "," Cleveland","OH ",1
1968-02-06,1968,55,55,"NYC68A0097 "," New Castle","PA ",2
1968-02-06,1968,55,55,"MKC68A0050 "," Lakeside","NE ",2
1968-02-07,1968,64.5,64.5,"OAK68A0058 "," Tahoe Valley","CA ",4
1968-02-09,1968,82,82,"NYC68A0098 "," Wappngrs Falls","NY ",3
1968-02-10,1968,89.3,89.3,"OAK68A0059 "," Unknown","UN ",2
1968-02-11,1968,94.9,94.9,"MKC68A0051 "," Lexington","NE ",4
1968-02-11,1968,94.9,94.9,"SEA68A0051 "," Wilsonville","OR ",3
1968-02-14,1968,99.9,99.9,"NYC68A0099 "," New Boston","NH ",2
1968-02-18,1968,79.4,120.4,"MIA68A0069 "," Bunnell","FL ",2
1968-02-18,1968,79.4,120.4,"DEN68A0037 "," Fry Canyon","UT ",3
1968-02-18,1968,79.4,120.4,"CHI68A0074 "," Ranklin","IN ",2
1968-02-18,1968,79.4,120.4,"CHI68A0073 "," Crestwood","IL ",2
1968-02-18,1968,79.4,120.4,"LAX68A0074 "," Ocotillo Well","CA ",2
1968-02-18,1968,79.4,120.4,"NYC68A0102 "," Elizaville","NY ",1
1968-02-19,1968,69,130.8,"MKC68A0054 "," West Liberty","IA ",1
1968-02-19,1968,69,130.8,"MKC68A0053 "," St.louis","MO ",1
1968-02-19,1968,69,130.8,"SEA68A0053 "," Lamont","WA ",2
1968-02-19,1968,69,130.8,"OAK68A0060 "," Angels Camp","CA ",1
1968-02-20,1968,57.5,142.3,"CHI68A0075 "," Springfield","IL ",3
1968-02-20,1968,57.5,142.3,"SEA68A0054 "," Ariel","WA ",2
1968-02-21,1968,45.7,154.1,"CHI68F0611 "," Detroit","MI ",1
1968-02-21,1968,45.7,154.1,"DEN68A0039 "," Eureka","UT ",3
1968-02-24,1968,14.6,185.2,"SEA68A0055 "," Ferndale","WA ",2
1968-02-24,1968,14.6,185.2,"LAX68A0077 "," Carlsbad","CA ",4
1968-02-25,1968,7.6,192.2,"LAX68A0079 "," Redondo Bch","CA ",3
1968-02-25,1968,7.6,192.2,"MIA68A0070 "," Charleston","SC ",1
1968-02-25,1968,7.6,192.2,"CHI68A0076 "," Nineveh","IN ",1
1968-02-25,1968,7.6,192.2,"LAX68A0078 "," Adelanto","CA ",2
1968-02-25,1968,7.6,192.2,"LAX68F0321 "," Elsinore","CA ",1
1968-02-26,1968,2.8,197,"OAK68A0061 "," Hopland","CA ",2
1968-02-26,1968,2.8,197,"DEN68F0221 "," Douglas","WY ",1
1968-02-26,1968,2.8,197,"MIA68A0072 "," Gurabo,Pr","PR ",4
1968-02-27,1968,0.4,199.4,"ANC68A0040 "," Puntlla","AK ",3
1968-02-28,1968,0.3,199.5,"NYC68A0103 "," Auburn","ME ",3
1968-02-29,1968,2.5,2.5,"CHI68A0078 "," Medina","OH ",2
1968-03-01,1968,6.6,6.6,"FTW68F0483 "," Broken Arrow","OK ",1
1968-03-01,1968,6.6,6.6,"LAX68A0082 "," Corona","CA ",3
1968-03-02,1968,12.3,12.3,"DIA68A0034 "," Salisbury","NC ",1
1968-03-03,1968,19.5,19.5,"MKC68A0055 "," Beaumdnt","KS ",2
1968-03-03,1968,19.5,19.5,"LAX68A0083 "," Fullerton","CA ",3
1968-03-05,1968,36.9,36.9,"DEN68A0042 "," Lafayette","CO ",3
1968-03-05,1968,36.9,36.9,"MIA68A0077 "," St.augustine","FL ",3
1968-03-06,1968,46.5,46.5,"DIA68A0045 "," Lizemores","WV ",1
1968-03-06,1968,46.5,46.5,"MIA68A0074 "," Fernandna Bch","FL ",2
1968-03-07,1968,56.4,56.4,"SEA68A0057 "," Cascade","ID ",1
1968-03-07,1968,56.4,56.4,"LAX68A0085 "," Lake Hughes","CA ",1
1968-03-07,1968,56.4,56.4,"ANC68A0041 "," Savoonga","AK ",1
1968-03-07,1968,56.4,56.4,"CHI68A0080 "," Franklin","WI ",1
1968-03-08,1968,66.3,66.3,"CHI68A0081 "," Chicago","IL ",6
1968-03-09,1968,75.7,75.7,"MIA68A0076 "," Columbus","GA ",2
1968-03-09,1968,75.7,75.7,"MIA68A0075 "," Troy","AL ",1
1968-03-09,1968,75.7,75.7,"MIA68A0078 "," Deland","FL ",2
1968-03-10,1968,84.3,84.3,"DIA68A0038 "," Z","UN ",2
1968-03-10,1968,84.3,84.3,"DIA68A0036 "," Kasson","WV ",2
1968-03-10,1968,84.3,84.3,"MIA68A0079 "," Morganton","GA ",1
1968-03-11,1968,91.4,91.4,"DEN68A0044 "," Briggsdale","CO ",4
1968-03-11,1968,91.4,91.4,"SEA68A0058 "," Troutdale","OR ",1
1968-03-12,1968,96.7,96.7,"ANC68A0042 "," Nome","AK ",1
1968-03-13,1968,98.15,98.15,"DIA68A0037 "," Parkersburg","WV ",6
1968-03-13,1968,98.15,98.15,"FTW68A0079 "," Saginaw","TX ",1
1968-03-16,1968,96.7,102.5,"ANC68A0043 "," Kenai","AK ",4
1968-03-16,1968,96.7,102.5,"LAX68A0089 "," Acton","CA ",1
1968-03-16,1968,96.7,102.5,"CHI68A0082 "," Alton","IL ",2
1968-03-17,1968,90.9,108.3,"MKC68A0056 "," Rapid City","SD ",9
1968-03-19,1968,72.5,126.7,"NYC68A0108 "," Potters Cove","RI ",2
1968-03-19,1968,72.5,126.7,"NYC68A0109 "," Ronkonkoma","NY ",1
1968-03-19,1968,72.5,126.7,"NYC68A0107 "," Weston","VT ",7
1968-03-20,1968,61.1,138.1,"CHI68A0083 "," Bellville","OH ",1
1968-03-21,1968,49.4,149.8,"DIA68A0039 "," Marlow Heights","MD ",2
